s2id,longitude,latitude,label,sublabel,iso3,source
9669cba3,-73.15561250562399,-36.8162720513651,BOCA SUR             ,SAN PEDRO DE LA PAZ,CHL,buffer
bd96dc47,-73.5450708324904,-47.79877260850395,MUELLE TORTEL,TORTEL,CHL,buffer
bd96dc53,-73.52640720399656,-47.80616602750442,MUELLE TORTEL,TORTEL,CHL,buffer
91502d19,-70.27952426587728,-19.202818992502987,CALETA CAMARONES,CAMARONES,CHL,buffer
961571db,-73.21460778507387,-39.25235123318374,LA BARRA,TOLTÉN,CHL,buffer
96221d11,-73.68599499643787,-42.58967073386463,PUQUELDÓN,PUQUELDÓN,CHL,buffer
963d12af,-73.85072786268732,-40.94086526680339,SAN PEDRO,PURRANQUE,CHL,buffer
9641d7f7,-73.4798915877957,-37.97968193564912,HUENTELOLÉN,CAÑETE,CHL,buffer
96228139,-73.5446889450699,-41.925455270173536,HUELDEN,ANCUD,CHL,buffer
962281a7,-73.50934740395657,-41.92509106652953,LAMECURA,ANCUD,CHL,buffer
9622822b,-73.50934740395657,-41.89609898392106,COÑIMO,ANCUD,CHL,buffer
9622ef7d,-74.027074506485,-41.850029569832216,LOS CHONOS,ANCUD,CHL,buffer
9622f9e1,-74.0329499478795,-41.99120205401067,DUHATAO,ANCUD,CHL,buffer
96228117,-73.53290909279899,-41.92855595420257,HUELDEN,ANCUD,CHL,buffer
9622817b,-73.52112857859504,-41.907497743740734,COÑIMO,ANCUD,CHL,buffer
96228197,-73.49756557038236,-41.91369428226421,LAMECURA,ANCUD,CHL,buffer
962283c3,-73.53290909279899,-41.88989590363708,MANAO,ANCUD,CHL,buffer
96228d57,-73.83308442445453,-41.870686377316915,ANCUD,ANCUD,CHL,buffer
9622ecf5,-73.88600999364368,-41.82017915121608,YUSTE,ANCUD,CHL,buffer
9622eedf,-73.98006446929352,-41.828794118078136,PULLIHUE,ANCUD,CHL,buffer
9622fa63,-74.04470028645433,-41.939684298410405,PIÑIHUIL,ANCUD,CHL,buffer
9622fa97,-74.04470028645433,-41.92032995131634,PIÑIHUIL,ANCUD,CHL,buffer
962280b5,-73.55646813390952,-41.96582069322735,LINAO,ANCUD,CHL,buffer
96228e1f,-73.72719089367845,-41.855376257827544,HUICHA,ANCUD,CHL,buffer
9622e59b,-74.04470028645433,-41.85253544006331,LOS CHONOS,ANCUD,CHL,buffer
9622ec59,-73.89188973147046,-41.82586880685312,EL DIQUE,ANCUD,CHL,buffer
9622ec65,-73.89776929241965,-41.81217392987028,YUSTE,ANCUD,CHL,buffer
9622ec87,-73.88600999364368,-41.80563947262109,YUSTE,ANCUD,CHL,buffer
9622ee41,-73.96243273568544,-41.865035578506934,QUETALMAHUE,ANCUD,CHL,buffer
9622efab,-73.98594135473846,-41.85386017825452,QUILO,ANCUD,CHL,buffer
9622f275,-73.90952788294041,-41.88167360849735,PILLUCO,ANCUD,CHL,buffer
962283b3,-73.51523807373646,-41.87279368312105,MANAO,ANCUD,CHL,buffer
96228d45,-73.82720292810038,-41.87951910944225,FÁTIMA,ANCUD,CHL,buffer
96229ac7,-73.6271292510202,-41.82629104992203,CAULÍN,ANCUD,CHL,buffer
9622e61d,-74.0329499478795,-41.807238740578,GUABÚN,ANCUD,CHL,provided_points
9622e93d,-73.96831015958098,-41.79317984141645,CHAUMAN,ANCUD,CHL,buffer
9622ee69,-73.95655513267843,-41.85935238811706,QUETALMAHUE,ANCUD,CHL,buffer
9622f09d,-74.027074506485,-41.946852094269026,PUMILLAHUE,ANCUD,CHL,buffer
9622819f,-73.50934740395657,-41.91542875618313,LAMECURA,ANCUD,CHL,buffer
962281f3,-73.48578307937143,-41.902294511940305,PUNTA CHILEN,ANCUD,CHL,buffer
96228301,-73.51523807373646,-41.85828536428522,PULELO,ANCUD,CHL,buffer
96228d4d,-73.83896574579468,-41.8812140351845,FÁTIMA,ANCUD,CHL,buffer
96228d9f,-73.79191028512416,-41.879265414355764,PUDETO,ANCUD,CHL,buffer
9622ef11,-73.99769458587578,-41.84100060809059,CALLE,ANCUD,CHL,buffer
9622ef9d,-74.01532308041101,-41.85804719738384,MAR BRAVA,ANCUD,CHL,buffer
96228181,-73.50934740395657,-41.900932070832994,COÑIMO,ANCUD,CHL,buffer
962281a1,-73.50934740395657,-41.920260126038265,LAMECURA,ANCUD,CHL,provided_points
962281a5,-73.50345656944275,-41.92422397244342,LAMECURA,ANCUD,CHL,buffer
96228223,-73.49167440696279,-41.888663471904685,PUNTA CHILEN,ANCUD,CHL,buffer
96228c17,-73.76249497061896,-41.91854631080751,PUPELDE,ANCUD,CHL,buffer
96228d9b,-73.7860275688937,-41.87357591308761,PUDETO,ANCUD,CHL,buffer
9622e8d5,-73.98594135473846,-41.81024258788766,PULLIHUE,ANCUD,CHL,buffer
9622eb97,-73.90364867630505,-41.78392847590928,FARO CORONA,ANCUD,CHL,buffer
9622ec57,-73.89188973147046,-41.8307140930865,EL DIQUE,ANCUD,CHL,buffer
9622ec5f,-73.89188973147046,-41.82102309082606,YUSTE,ANCUD,CHL,buffer
9622edf1,-73.92128576371607,-41.873676179670184,PILLUCO,ANCUD,CHL,provided_points
9622ee5d,-73.96243273568544,-41.8553484987308,QUETALMAHUE,ANCUD,CHL,buffer
9622fa99,-74.03882520793121,-41.91949479260858,PIÑIHUIL,ANCUD,CHL,buffer
96228111,-73.527018918345,-41.927690255553706,HUELDEN,ANCUD,CHL,buffer
9622819d,-73.50934740395657,-41.91059695700395,LAMECURA,ANCUD,CHL,buffer
96229ac1,-73.6271292510202,-41.821449490146286,CAULÍN,ANCUD,CHL,buffer
9622ef65,-74.02119888393354,-41.8443479529999,LOS CHONOS,ANCUD,CHL,buffer
96225881,-73.98006446929352,-42.046454963366,CHEPU,ANCUD,CHL,buffer
96225887,-73.98006446929352,-42.051281950977355,CHEPU,ANCUD,CHL,buffer
96228199,-73.50345656944275,-41.91456169366208,LAMECURA,ANCUD,CHL,buffer
96228c3f,-73.76837837981736,-41.914562433819476,PUPELDE,ANCUD,CHL,buffer
9622ef0f,-73.99769458587578,-41.84584617816077,CALLE,ANCUD,CHL,provided_points
9622f62b,-73.98006446929352,-42.04162754387117,CHEPU,ANCUD,CHL,buffer
96228177,-73.51523807373646,-41.91146365485294,LAMECURA,ANCUD,CHL,buffer
962281fb,-73.47399993242304,-41.900557310291866,PUNTA CHILEN,ANCUD,CHL,buffer
96228203,-73.47399993242304,-41.89089175663905,PUNTA CHILEN,ANCUD,CHL,buffer
9622821f,-73.48578307937143,-41.89262889454523,PUNTA CHILEN,ANCUD,CHL,buffer
962283cf,-73.52112857859504,-41.888164410670925,MANAO,ANCUD,CHL,buffer
9622e61f,-74.0329499478795,-41.802389204492414,GUABÚN,ANCUD,CHL,buffer
9622ef95,-74.00944709610326,-41.871742127149155,MAR BRAVA,ANCUD,CHL,buffer
9622fa7d,-74.03882520793121,-41.938849078995304,PUMILLAHUE,ANCUD,CHL,buffer
9622fa7f,-74.0329499478795,-41.938013512376195,PUMILLAHUE,ANCUD,CHL,buffer
962283bf,-73.53290909279899,-41.880226598310685,MANAO,ANCUD,CHL,buffer
962283cb,-73.51523807373646,-41.882463750795836,MANAO,ANCUD,CHL,buffer
96228d59,-73.82720292810038,-41.8698387719269,FÁTIMA,ANCUD,CHL,buffer
962291e9,-73.72719089367845,-41.84085333501627,HUICHA,ANCUD,CHL,buffer
9622ec79,-73.89776929241965,-41.80247945796259,FARO CORONA,ANCUD,CHL,buffer
9622efa1,-74.00357093119621,-41.85637343119103,MAR BRAVA,ANCUD,CHL,buffer
9622816d,-73.527018918345,-41.91802785064137,HUELDEN,ANCUD,CHL,buffer
962281f9,-73.47399993242304,-41.89572474798928,PUNTA CHILEN,ANCUD,CHL,buffer
962283c9,-73.52112857859504,-41.88333000446236,MANAO,ANCUD,CHL,provided_points
96228c21,-73.75072763408258,-41.91200657661646,PUPELDE,ANCUD,CHL,buffer
96228e1d,-73.73307533672913,-41.856229777599566,HUICHA,ANCUD,CHL,buffer
9622ec49,-73.90952788294041,-41.83324392248003,EL DIQUE,ANCUD,CHL,buffer
9622f9dd,-74.03882520793121,-41.99687053360781,DUHATAO,ANCUD,CHL,buffer
9622fa8d,-74.05057518326302,-41.9308428290852,PIÑIHUIL,ANCUD,CHL,buffer
9622ec47,-73.90952788294041,-41.82839858869981,EL DIQUE,ANCUD,CHL,buffer
9622f087,-74.02119888393354,-41.936341337451445,PUMILLAHUE,ANCUD,CHL,buffer
9622fa85,-74.03882520793121,-41.92917279802619,PIÑIHUIL,ANCUD,CHL,provided_points
9622ec19,-73.92716443748401,-41.82123319165161,NAL,ANCUD,CHL,buffer
9622eded,-73.91540691213947,-41.86799191085598,PILLUCO,ANCUD,CHL,buffer
9622ee61,-73.95655513267843,-41.84966447908336,QUETALMAHUE,ANCUD,CHL,buffer
9622eea5,-73.94479939007424,-41.81890990724203,NAL,ANCUD,CHL,buffer
9622eed5,-73.98006446929352,-41.814252387729,PULLIHUE,ANCUD,CHL,buffer
9622f20b,-73.91540691213947,-41.882516346982335,PILLUCO,ANCUD,CHL,buffer
96228d75,-73.79779282764616,-41.88011515381427,PUDETO,ANCUD,CHL,buffer
96228d7b,-73.80367519627315,-41.87128519338364,PUDETO,ANCUD,CHL,buffer
96229a9f,-73.65067758139439,-41.820042845130494,CAULÍN,ANCUD,CHL,buffer
9622ef61,-74.027074506485,-41.840337842852364,LOS CHONOS,ANCUD,CHL,buffer
9622f077,-74.027074506485,-41.9226626214719,PIÑIHUIL,ANCUD,CHL,buffer
96229a93,-73.63301658679825,-41.81262442596477,CAULÍN,ANCUD,CHL,buffer
9622ed8b,-73.90952788294041,-41.8768325756481,PILLUCO,ANCUD,CHL,buffer
9622f9f5,-74.05057518326302,-41.97920728400526,DUHATAO,ANCUD,CHL,buffer
96225899,-73.96243273568544,-42.048762669496064,CHEPU,ANCUD,CHL,buffer
962280b3,-73.55646813390952,-41.970648321484404,LINAO,ANCUD,CHL,buffer
962280cd,-73.55646813390952,-41.956164147086426,LINAO,ANCUD,CHL,buffer
96228185,-73.50345656944275,-41.90489769768888,COÑIMO,ANCUD,CHL,buffer
9622822d,-73.50934740395657,-41.891265467844796,HUEIHUE,ANCUD,CHL,buffer
962283d1,-73.52112857859504,-41.892998387743084,HUEIHUE,ANCUD,CHL,buffer
9622ec6b,-73.90952788294041,-41.8187066315692,EL DIQUE,ANCUD,CHL,buffer
9622edfb,-73.92716443748401,-41.874518192038046,PILLUCO,ANCUD,CHL,buffer
9622f7d5,-73.98594135473846,-42.04246657979504,CHEPU,ANCUD,CHL,buffer
9622832b,-73.51523807373646,-41.8244176118016,CHACAO,ANCUD,CHL,buffer
9622e585,-74.03882520793121,-41.85170049700751,LOS CHONOS,ANCUD,CHL,buffer
9622eb8d,-73.90952788294041,-41.79446921815083,FARO CORONA,ANCUD,CHL,provided_points
9622eb8f,-73.90364867630505,-41.79362641654518,FARO CORONA,ANCUD,CHL,buffer
9622ebeb,-73.91540691213947,-41.785613667592415,FARO CORONA,ANCUD,CHL,buffer
9622ef15,-74.00357093119621,-41.83699194895738,CALLE,ANCUD,CHL,buffer
962280c9,-73.55057862251225,-41.96012823806234,LINAO,ANCUD,CHL,buffer
9622831d,-73.51523807373646,-41.84861100731528,PULELO,ANCUD,CHL,buffer
96228d9d,-73.79191028512416,-41.87442598472947,PUDETO,ANCUD,CHL,buffer
962292ad,-73.83896574579468,-41.86185151469383,ANCUD,ANCUD,CHL,buffer
96229ac9,-73.6271292510202,-41.831132180738315,CAULÍN,ANCUD,CHL,buffer
9622ebf1,-73.92128576371607,-41.79615377939448,FARO CORONA,ANCUD,CHL,buffer
9622ee4d,-73.98006446929352,-41.862709767026665,QUILO,ANCUD,CHL,buffer
9622ee5b,-73.96831015958098,-41.85618800145823,QUETALMAHUE,ANCUD,CHL,buffer
9622ef85,-74.02119888393354,-41.863727901179246,MAR BRAVA,ANCUD,CHL,buffer
962280c5,-73.5446889450699,-41.95443503527742,LINAO,ANCUD,CHL,buffer
96228125,-73.5446889450699,-41.93511691037842,HUELDEN,ANCUD,CHL,buffer
9622e601,-74.0329499478795,-41.816936522473675,GUABÚN,ANCUD,CHL,buffer
9622ec4d,-73.90364867630505,-41.83724588151031,EL DIQUE,ANCUD,CHL,buffer
9622ec7d,-73.89188973147046,-41.8064833643898,YUSTE,ANCUD,CHL,buffer
9622ec8d,-73.88013007912565,-41.81448875021597,YUSTE,ANCUD,CHL,buffer
9622ee75,-73.93892125084923,-41.86167396941754,QUETALMAHUE,ANCUD,CHL,buffer
9622f9ed,-74.05057518326302,-41.988874997549495,DUHATAO,ANCUD,CHL,buffer
96228115,-73.53290909279899,-41.92372495074094,HUELDEN,ANCUD,CHL,buffer
962283d9,-73.527018918345,-41.89869788830963,HUEIHUE,ANCUD,CHL,buffer
96228e9f,-73.74484370711791,-41.911153928022316,PUPELDE,ANCUD,CHL,buffer
9622e96b,-73.95655513267843,-41.786651140804246,CHAUMAN,ANCUD,CHL,buffer
9622edff,-73.93304293325711,-41.88020138241263,PILLUCO,ANCUD,CHL,buffer
962280a5,-73.5446889450699,-41.9737462840506,LINAO,ANCUD,CHL,buffer
9622813b,-73.5446889450699,-41.93028630505586,HUELDEN,ANCUD,CHL,buffer
9622874b,-73.56235747907446,-41.96668475691681,LINAO,ANCUD,CHL,buffer
9622e58d,-74.03882520793121,-41.84200870754127,LOS CHONOS,ANCUD,CHL,buffer
9622ef01,-73.98594135473846,-41.84901550007479,CALLE,ANCUD,CHL,buffer
96228c31,-73.76249497061896,-41.904038576568375,PUPELDE,ANCUD,CHL,buffer
962292af,-73.83308442445453,-41.86100428850175,ANCUD,ANCUD,CHL,buffer
9622ef93,-74.01532308041101,-41.87257888331583,MAR BRAVA,ANCUD,CHL,buffer
9622fa91,-74.04470028645433,-41.92516918477588,PIÑIHUIL,ANCUD,CHL,buffer
9622588f,-73.97418740417902,-42.05526907924553,CHEPU,ANCUD,CHL,buffer
96228d79,-73.79779282764616,-41.87043583323345,PUDETO,ANCUD,CHL,buffer
9622e913,-73.96243273568544,-41.78264056448673,CHAUMAN,ANCUD,CHL,buffer
9622ee35,-73.98006446929352,-41.87239607964437,QUILO,ANCUD,CHL,buffer
9622ee55,-73.98006446929352,-41.85302173289655,QUILO,ANCUD,CHL,buffer
9622ef27,-73.98594135473846,-41.82478565575469,PULLIHUE,ANCUD,CHL,buffer
9622ef89,-74.027074506485,-41.8694078584406,MAR BRAVA,ANCUD,CHL,buffer
9622f9f9,-74.03882520793121,-41.97753695202909,DUHATAO,ANCUD,CHL,buffer
962282e3,-73.50934740395657,-41.84774451738108,PULELO,ANCUD,CHL,buffer
9622832d,-73.52112857859504,-41.825283671954054,CHACAO,ANCUD,CHL,buffer
962283d5,-73.51523807373646,-41.89696563418114,COÑIMO,ANCUD,CHL,provided_points
96228c35,-73.76837837981736,-41.900053362600985,PUPELDE,ANCUD,CHL,buffer
962292b3,-73.83896574579468,-41.857009809649874,ANCUD,ANCUD,CHL,buffer
9622e583,-74.03882520793121,-41.856545746056554,LOS CHONOS,ANCUD,CHL,buffer
9622811b,-73.527018918345,-41.932520813807116,HUELDEN,ANCUD,CHL,buffer
96228137,-73.55057862251225,-41.926319906715285,HUELDEN,ANCUD,CHL,buffer
9622818d,-73.49167440696279,-41.90316258940424,PUNTA CHILEN,ANCUD,CHL,buffer
96229aa7,-73.65067758139439,-41.82972652290426,CAULÍN,ANCUD,CHL,buffer
96229aeb,-73.6271292510202,-41.81660750145175,CAULÍN,ANCUD,CHL,buffer
9622e605,-74.03882520793121,-41.81292301111869,GUABÚN,ANCUD,CHL,buffer
9622ed8d,-73.90952788294041,-41.87199111252407,PILLUCO,ANCUD,CHL,buffer
9622edef,-73.92128576371607,-41.868834255075,PILLUCO,ANCUD,CHL,buffer
9622ef6b,-74.00944709610326,-41.837828943041806,CALLE,ANCUD,CHL,buffer
9622f993,-74.05644989817151,-41.98970967241325,DUHATAO,ANCUD,CHL,buffer
962281f7,-73.4798915877957,-41.89659350734416,PUNTA CHILEN,ANCUD,CHL,buffer
96228c23,-73.75661138864514,-41.91285887710269,PUPELDE,ANCUD,CHL,buffer
96228d67,-73.81543941109592,-41.87298287015921,FÁTIMA,ANCUD,CHL,buffer
9622e8a1,-74.027074506485,-41.80155372466957,GUABÚN,ANCUD,CHL,buffer
9622e8cd,-73.99769458587578,-41.811918153803276,PULLIHUE,ANCUD,CHL,buffer
9622e93b,-73.96831015958098,-41.79802920264881,CHAUMAN,ANCUD,CHL,buffer
9622ed53,-73.84484689193441,-41.862698393174554,ANCUD,ANCUD,CHL,buffer
9622ed93,-73.90952788294041,-41.8671492191655,PILLUCO,ANCUD,CHL,buffer
9622eed7,-73.98006446929352,-41.81910006120535,PULLIHUE,ANCUD,CHL,buffer
9622813f,-73.53879910176973,-41.92459028485403,HUELDEN,ANCUD,CHL,provided_points
96228145,-73.5446889450699,-41.91579191188866,HUELDEN,ANCUD,CHL,buffer
96228d47,-73.82720292810038,-41.884358633162805,FÁTIMA,ANCUD,CHL,buffer
96229abb,-73.63890375391131,-41.82800948295833,CAULÍN,ANCUD,CHL,buffer
9622e58b,-74.0329499478795,-41.84117344870299,LOS CHONOS,ANCUD,CHL,buffer
9622ec7b,-73.89776929241965,-41.807326908744564,YUSTE,ANCUD,CHL,buffer
9622eea1,-73.93892125084923,-41.822915828365744,NAL,ANCUD,CHL,provided_points
9622fa9f,-74.0329499478795,-41.9186592867385,PIÑIHUIL,ANCUD,CHL,buffer
96225883,-73.97418740417902,-42.04561556516709,CHEPU,ANCUD,CHL,buffer
96228d77,-73.79779282764616,-41.87527570847891,PUDETO,ANCUD,CHL,buffer
9622ee73,-73.94479939007424,-41.86251489271261,QUETALMAHUE,ANCUD,CHL,buffer
9622efbb,-73.99769458587578,-41.86522415511292,QUILO,ANCUD,CHL,buffer
96225863,-73.98594135473846,-42.05694758643035,CHEPU,ANCUD,CHL,buffer
962280b1,-73.55057862251225,-41.96978389348744,LINAO,ANCUD,CHL,buffer
962282fd,-73.50934740395657,-41.85258189413032,PULELO,ANCUD,CHL,buffer
96228337,-73.53290909279899,-41.83185433161796,CHACAO,ANCUD,CHL,buffer
9622ef7f,-74.027074506485,-41.854874787713925,LOS CHONOS,ANCUD,CHL,buffer
9622f9f3,-74.05057518326302,-41.984041356576434,DUHATAO,ANCUD,CHL,buffer
9622810f,-73.52112857859504,-41.92682420806903,LAMECURA,ANCUD,CHL,buffer
96228123,-73.53879910176973,-41.93425189367494,HUELDEN,ANCUD,CHL,buffer
962281f1,-73.4798915877957,-41.90142608557465,PUNTA CHILEN,ANCUD,CHL,buffer
96228259,-73.49756557038236,-41.86052123832676,PULELO,ANCUD,CHL,buffer
96228d71,-73.80367519627315,-41.87612508435312,PUDETO,ANCUD,CHL,provided_points
962291e3,-73.73307533672913,-41.85138921689185,HUICHA,ANCUD,CHL,buffer
96229aa3,-73.64479075217236,-41.82402656881754,CAULÍN,ANCUD,CHL,buffer
96229ccf,-73.527018918345,-41.81646895967806,CHACAO,ANCUD,CHL,buffer
9622ef33,-73.99769458587578,-41.81676630477476,PULLIHUE,ANCUD,CHL,buffer
962280bf,-73.53879910176973,-41.963226409105914,LINAO,ANCUD,CHL,buffer
96228147,-73.5446889450699,-41.9206238057712,HUELDEN,ANCUD,CHL,buffer
96228179,-73.51523807373646,-41.906631410552684,COÑIMO,ANCUD,CHL,buffer
96228193,-73.49167440696279,-41.90799477029208,PUNTA CHILEN,ANCUD,CHL,buffer
96228255,-73.50934740395657,-41.8622553611805,PULELO,ANCUD,CHL,buffer
96229ab9,-73.63301658679825,-41.82715044058459,CAULÍN,ANCUD,CHL,buffer
9622ef03,-73.98594135473846,-41.844170391612906,CALLE,ANCUD,CHL,buffer
9622ef99,-74.00944709610326,-41.86205479809537,MAR BRAVA,ANCUD,CHL,buffer
9622efbd,-74.00357093119621,-41.86606159007782,MAR BRAVA,ANCUD,CHL,buffer
96228187,-73.50345656944275,-41.90006505585505,COÑIMO,ANCUD,CHL,buffer
962282f1,-73.49756557038236,-41.850847835785736,PULELO,ANCUD,CHL,buffer
962282ff,-73.50934740395657,-41.85741884207691,PULELO,ANCUD,CHL,provided_points
9622ecf7,-73.88600999364368,-41.82502485134719,EL DIQUE,ANCUD,CHL,buffer
9622ee4b,-73.98006446929352,-41.86755313854476,QUILO,ANCUD,CHL,buffer
9622817f,-73.51523807373646,-41.90179873698211,COÑIMO,ANCUD,CHL,buffer
96228257,-73.50345656944275,-41.861388474132376,PULELO,ANCUD,CHL,buffer
962282f9,-73.50345656944275,-41.856551971137534,PULELO,ANCUD,CHL,buffer
9622f07f,-74.027074506485,-41.93233970393521,PIÑIHUIL,ANCUD,CHL,buffer
9622f9c1,-74.05057518326302,-41.998540984543816,DUHATAO,ANCUD,CHL,buffer
96225889,-73.98006446929352,-42.05610850666642,CHEPU,ANCUD,CHL,buffer
96228107,-73.51523807373646,-41.93078833855316,LAMECURA,ANCUD,CHL,buffer
962292a9,-73.83308442445453,-41.86584554788081,ANCUD,ANCUD,CHL,provided_points
96229aaf,-73.64479075217236,-41.83370935626408,CAULÍN,ANCUD,CHL,buffer
96229cd5,-73.51523807373646,-41.819577646779,CHACAO,ANCUD,CHL,buffer
9622ef7b,-74.02119888393354,-41.84919358567572,LOS CHONOS,ANCUD,CHL,buffer
96228233,-73.50934740395657,-41.88643152264422,MANAO,ANCUD,CHL,buffer
96228d83,-73.79191028512416,-41.86958612521874,PUDETO,ANCUD,CHL,buffer
9622ede9,-73.92128576371607,-41.86399190023468,PILLUCO,ANCUD,CHL,buffer
9622efb1,-73.99181806032786,-41.86438637296162,QUILO,ANCUD,CHL,buffer
962280bb,-73.5446889450699,-41.96891911663236,LINAO,ANCUD,CHL,buffer
962283db,-73.527018918345,-41.89386432452046,HUEIHUE,ANCUD,CHL,buffer
9622ec85,-73.88013007912565,-41.80479523342083,YUSTE,ANCUD,CHL,buffer
9622efad,-73.98594135473846,-41.85870442611161,QUILO,ANCUD,CHL,buffer
962283bd,-73.53290909279899,-41.87539130196492,MANAO,ANCUD,CHL,buffer
9622e607,-74.03882520793121,-41.81777170278777,GUABÚN,ANCUD,CHL,buffer
9622ec23,-73.92716443748401,-41.826079432735085,NAL,ANCUD,CHL,buffer
9622f2ab,-73.84484689193441,-41.872380544864015,ANCUD,ANCUD,CHL,buffer
96228141,-73.53879910176973,-41.91975883618268,HUELDEN,ANCUD,CHL,buffer
962291e5,-73.73307533672913,-41.84654822667786,HUICHA,ANCUD,CHL,provided_points
9622e581,-74.0329499478795,-41.85571044040732,LOS CHONOS,ANCUD,CHL,buffer
9622ef6d,-74.00944709610326,-41.84267497473857,CALLE,ANCUD,CHL,buffer
96229a99,-73.64479075217236,-41.81918453157888,CAULÍN,ANCUD,CHL,buffer
9622e945,-73.95067735074598,-41.79551022159291,CHAUMAN,ANCUD,CHL,buffer
9622ee43,-73.96243273568544,-41.86019225376985,QUETALMAHUE,ANCUD,CHL,buffer
9622ef31,-73.99769458587578,-41.82161402569778,PULLIHUE,ANCUD,CHL,buffer
9622f9f1,-74.04470028645433,-41.98320634931997,DUHATAO,ANCUD,CHL,buffer
96228335,-73.53290909279899,-41.82701474640443,CHACAO,ANCUD,CHL,buffer
9622ec27,-73.93304293325711,-41.83176676759219,NAL,ANCUD,CHL,buffer
9622ec75,-73.90952788294041,-41.80416547255852,FARO CORONA,ANCUD,CHL,buffer
96225885,-73.97418740417902,-42.05044253815489,CHEPU,ANCUD,CHL,provided_points
962283ad,-73.51523807373646,-41.86795800577871,PULELO,ANCUD,CHL,buffer
962291ef,-73.73307533672913,-41.841706806998026,HUICHA,ANCUD,CHL,buffer
962291fd,-73.73895960793786,-41.85224237272957,HUICHA,ANCUD,CHL,buffer
9622ee6b,-73.95655513267843,-41.86419569723924,QUETALMAHUE,ANCUD,CHL,buffer
9622f9e3,-74.0329499478795,-41.98636888926281,DUHATAO,ANCUD,CHL,buffer
96228d69,-73.81543941109592,-41.87782279254466,FÁTIMA,ANCUD,CHL,buffer
962292a7,-73.82720292810038,-41.86499795821259,ANCUD,ANCUD,CHL,buffer
96229aa5,-73.64479075217236,-41.82886817705947,CAULÍN,ANCUD,CHL,buffer
9622ee49,-73.97418740417902,-41.866714299141535,QUILO,ANCUD,CHL,buffer
9622ef23,-73.99181806032786,-41.83047050465264,PULLIHUE,ANCUD,CHL,buffer
9622fa93,-74.05057518326302,-41.9260040115441,PIÑIHUIL,ANCUD,CHL,buffer
96228253,-73.50934740395657,-41.86709145140081,PULELO,ANCUD,CHL,buffer
9622ec53,-73.89776929241965,-41.83640258922831,EL DIQUE,ANCUD,CHL,buffer
96228c2b,-73.75072763408258,-41.897497645739485,PUPELDE,ANCUD,CHL,buffer
96228c2d,-73.75661138864514,-41.89834989941327,PUPELDE,ANCUD,CHL,buffer
962292a1,-73.8213212569187,-41.86415002078758,ANCUD,ANCUD,CHL,buffer
962292b1,-73.83308442445453,-41.8561625992201,ANCUD,ANCUD,CHL,buffer
96229cb5,-73.53879910176973,-41.82303973059253,CHACAO,ANCUD,CHL,buffer
96229ccb,-73.53290909279899,-41.82217473252657,CHACAO,ANCUD,CHL,buffer
9622e917,-73.96831015958098,-41.788330050426175,CHAUMAN,ANCUD,CHL,buffer
9622e93f,-73.96243273568544,-41.7923405441874,CHAUMAN,ANCUD,CHL,provided_points
9622ede5,-73.92716443748401,-41.869676251840474,PILLUCO,ANCUD,CHL,buffer
9622588d,-73.97418740417902,-42.0600951884002,CHEPU,ANCUD,CHL,buffer
962282f7,-73.49756557038236,-41.8556847514516,PULELO,ANCUD,CHL,buffer
96228331,-73.527018918345,-41.8309889524487,CHACAO,ANCUD,CHL,buffer
9622e915,-73.96243273568544,-41.7874907691828,CHAUMAN,ANCUD,CHL,buffer
9622f08f,-74.01532308041101,-41.940342162265914,PUMILLAHUE,ANCUD,CHL,buffer
96228175,-73.51523807373646,-41.91629546984295,LAMECURA,ANCUD,CHL,buffer
962283d3,-73.51523807373646,-41.892132102189734,HUEIHUE,ANCUD,CHL,buffer
962283d7,-73.52112857859504,-41.89783193563878,HUEIHUE,ANCUD,CHL,buffer
96228d7f,-73.79779282764616,-41.86559552811819,PUDETO,ANCUD,CHL,buffer
9622ec77,-73.90364867630505,-41.80332263894446,FARO CORONA,ANCUD,CHL,buffer
9622ee9f,-73.93892125084923,-41.82776210113117,NAL,ANCUD,CHL,buffer
9622ef21,-73.98594135473846,-41.829632484939644,PULLIHUE,ANCUD,CHL,buffer
9622efa9,-73.99181806032786,-41.85469827641075,QUILO,ANCUD,CHL,buffer
96228119,-73.53290909279899,-41.93338652815644,HUELDEN,ANCUD,CHL,buffer
962281ed,-73.48578307937143,-41.907126676948,PUNTA CHILEN,ANCUD,CHL,buffer
96228d7d,-73.80367519627315,-41.8664448725187,PUDETO,ANCUD,CHL,buffer
9622e939,-73.96243273568544,-41.797189889459545,CHAUMAN,ANCUD,CHL,buffer
9622eb89,-73.90364867630505,-41.798474742544855,FARO CORONA,ANCUD,CHL,buffer
96228149,-73.55057862251225,-41.92148842659272,HUELDEN,ANCUD,CHL,buffer
962281a3,-73.50345656944275,-41.919393047721655,LAMECURA,ANCUD,CHL,buffer
962281e5,-73.47399993242304,-41.905389443506834,PUNTA CHILEN,ANCUD,CHL,buffer
9622eb85,-73.89776929241965,-41.792783267593315,FARO CORONA,ANCUD,CHL,buffer
9622f085,-74.02119888393354,-41.94117878576419,PUMILLAHUE,ANCUD,CHL,buffer
96228109,-73.51523807373646,-41.92595781173286,LAMECURA,ANCUD,CHL,buffer
96228d4f,-73.83308442445453,-41.8803667461991,FÁTIMA,ANCUD,CHL,buffer
96229aa1,-73.65067758139439,-41.82488489852872,CAULÍN,ANCUD,CHL,buffer
